time_step,source_neuron_1,source_neuron_2,neuron_distance,uniq_s1,uniq_s2,redun_s1_s2,syn_s1_s2,overlapping
17,45,285,0.78546295,0.096925764,0.138090175,0.011682474,0.203293173,0
18,45,285,0.78546295,0.108357582,0.124993295,0.014022514,0.1854578,0
19,45,285,0.78546295,0.110869281,0.10209602,0.009738062,0.21894357,0
20,45,285,0.78546295,0.080925531,0.113288633,0.01312874,0.214615853,0
21,45,285,0.78546295,0.127527579,0.102078366,0.012058028,0.204735905,0
22,45,285,0.78546295,0.09501386,0.118037135,0.022022391,0.191469637,0
23,45,285,0.78546295,0.119849716,0.112764098,0.017328291,0.216709846,0
24,45,285,0.78546295,0.087117579,0.088949934,0.017879102,0.170671856,0
25,45,285,0.78546295,0.089984858,0.09001338,0.0080565,0.191068862,0
9,207,258,0.57395202,0.112187931,0.121933711,0.014362811,0.172508137,0.003050084
10,207,258,0.57395202,0.110899688,0.10454924,0.02349536,0.228547789,0.003050084
11,207,258,0.57395202,0.115839546,0.115456568,0.007716564,0.187287317,0.003050084
12,207,258,0.57395202,0.076824418,0.115224321,0.018492825,0.163473382,0.003050084
13,207,258,0.57395202,0.081555051,0.105899717,0.014843486,0.176320214,0.003050084
14,207,258,0.57395202,0.13575802,0.084557539,0.014928622,0.170032704,0.003050084
15,207,258,0.57395202,0.111206757,0.092313949,0.018509121,0.19038874,0.003050084
16,207,258,0.57395202,0.083123226,0.115673789,0.013123323,0.221428429,0.003050084
17,207,258,0.57395202,0.112599756,0.11713612,0.013705196,0.218799945,0.003050084
18,207,258,0.57395202,0.071838532,0.122257369,0.013687639,0.181337182,0.003050084
19,207,258,0.57395202,0.079955175,0.078833813,0.014177473,0.193800652,0.003050084
20,207,258,0.57395202,0.098808571,0.104048313,0.01847716,0.202225711,0.003050084
21,207,258,0.57395202,0.118074662,0.11685821,0.010226759,0.21000327,0.003050084
22,207,258,0.57395202,0.101103044,0.128005448,0.01937182,0.147934089,0.003050084
23,207,258,0.57395202,0.130190378,0.111701113,0.00923091,0.201847732,0.003050084
24,207,258,0.57395202,0.117824569,0.100071698,0.015886221,0.178824339,0.003050084
25,207,258,0.57395202,0.133266899,0.070194688,0.024001685,0.183431625,0.003050084
9,13,142,0.99154039,0.115038178,0.100733137,0.01540665,0.187934897,0
10,13,142,0.99154039,0.100089544,0.103064867,0.013378057,0.197169999,0
11,13,142,0.99154039,0.078257284,0.115888068,0.012384602,0.228248525,0
12,13,142,0.99154039,0.110828543,0.107841627,0.015624368,0.23139518,0
13,13,142,0.99154039,0.104348632,0.095471106,0.012044802,0.188129057,0
14,13,142,0.99154039,0.113908738,0.100607113,0.021505901,0.21833808,0
15,13,142,0.99154039,0.110399702,0.080066167,0.01348849,0.195572503,0
16,13,142,0.99154039,0.094625686,0.082244886,0.010816964,0.197660248,0
17,13,142,0.99154039,0.115771583,0.122203029,0.021385842,0.204879081,0
18,13,142,0.99154039,0.11047662,0.094621525,0.014070117,0.202700669,0
19,13,142,0.99154039,0.133125595,0.101774279,0.015681958,0.210395313,0
20,13,142,0.99154039,0.105096888,0.128633728,0.008549072,0.189669923,0
21,13,142,0.99154039,0.085934749,0.122790528,0.008852399,0.190714166,0
22,13,142,0.99154039,0.088672936,0.105107205,0.026091938,0.209657094,0
23,13,142,0.99154039,0.091740945,0.104462838,0.023513692,0.213759304,0
24,13,142,0.99154039,0.104327735,0.115332949,0.015515429,0.198130532,0
25,13,142,0.99154039,0.111483732,0.136411497,0.011398048,0.139942631,0
9,104,253,0.71920504,0.103769589,0.121005227,0.00849205,0.219440485,0
10,104,253,0.71920504,0.088331835,0.120900157,0.029809184,0.208943337,0
11,104,253,0.71920504,0.114928487,0.124237843,0.013624022,0.165118492,0
12,104,253,0.71920504,0.086521364,0.116326564,0.009698408,0.225012118,0
13,104,253,0.71920504,0.100221385,0.116443084,0.00808309,0.179770338,0
14,104,253,0.71920504,0.110083773,0.070151875,0.010131276,0.196644729,0
15,104,253,0.71920504,0.110776979,0.103653255,0.021488059,0.226297446,0
16,104,253,0.71920504,0.099803039,0.110393703,0.013684131,0.193219925,0
17,104,253,0.71920504,0.13146504,0.083859455,0.01763273,0.152104847,0
18,104,253,0.71920504,0.118567229,0.110862328,0.013774819,0.219640657,0
19,104,253,0.71920504,0.120274278,0.104928352,0.015521062,0.196074468,0
20,104,253,0.71920504,0.078403467,0.075735912,0.007530379,0.175584231,0
21,104,253,0.71920504,0.107252082,0.13137543,0.007039356,0.220187281,0
22,104,253,0.71920504,0.107773162,0.128386267,0.032993856,0.225109715,0
23,104,253,0.71920504,0.089647824,0.098561911,0.017026971,0.168111721,0
24,104,253,0.71920504,0.097507153,0.078097994,0.013018864,0.188347157,0
25,104,253,0.71920504,0.134488445,0.099938563,0.013109188,0.16350303,0
9,132,184,0.97631968,0.104595524,0.115929317,0.027499556,0.186787149,0
10,132,184,0.97631968,0.0911245,0.064258885,0.012089655,0.189184503,0
11,132,184,0.97631968,0.123077349,0.100562414,0.011988502,0.223413019,0
12,132,184,0.97631968,0.094253156,0.086418864,0.007110693,0.103663085,0
13,132,184,0.97631968,0.11020125,0.083055532,0.013170012,0.187560022,0
14,132,184,0.97631968,0.079084487,0.127947373,0.014217462,0.175411384,0
15,132,184,0.97631968,0.114878693,0.101381764,0.041964478,0.19454705,0
16,132,184,0.97631968,0.134202676,0.098558785,0.012548445,0.18824521,0
17,132,184,0.97631968,0.139403595,0.097616985,0.010926349,0.160494905,0
18,132,184,0.97631968,0.081381277,0.102855532,0.01511121,0.182497624,0
19,132,184,0.97631968,0.073015742,0.095537482,0.005584465,0.18834792,0
20,132,184,0.97631968,0.125492594,0.094290183,0.013345211,0.190238829,0
21,132,184,0.97631968,0.120074633,0.070808651,0.022908891,0.229806544,0
22,132,184,0.97631968,0.123209417,0.091098976,0.011794595,0.155732843,0
23,132,184,0.97631968,0.094972761,0.109945252,0.022312434,0.220907845,0
24,132,184,0.97631968,0.133422024,0.0855227,0.00936446,0.174906517,0
25,132,184,0.97631968,0.095135798,0.090580528,0.015404297,0.174984448,0
9,102,160,0.60067653,0.108893307,0.095368705,0.019295491,0.214719792,0
10,102,160,0.60067653,0.13173399,0.106285835,0.005895803,0.156871957,0
11,102,160,0.60067653,0.072560341,0.122970447,0.008001944,0.157728969,0
12,102,160,0.60067653,0.127379331,0.090093727,0.015382182,0.201819349,0
13,102,160,0.60067653,0.100287462,0.082198448,0.010866095,0.218935151,0
14,102,160,0.60067653,0.075208564,0.094343255,0.01266159,0.200690596,0
15,102,160,0.60067653,0.106488116,0.121574851,0.015536052,0.149726656,0
16,102,160,0.60067653,0.110459529,0.100255616,0.010423078,0.170683523,0
17,102,160,0.60067653,0.103814784,0.128924889,0.010104553,0.1843914,0
18,102,160,0.60067653,0.113670377,0.096796989,0.020821294,0.216317984,0
19,102,160,0.60067653,0.13614404,0.108236977,0.015958288,0.167356207,0
20,102,160,0.60067653,0.114067557,0.118974054,0.008572496,0.177475328,0
21,102,160,0.60067653,0.06528207,0.07888316,0.015267987,0.171697563,0
22,102,160,0.60067653,0.108640791,0.10427371,0.016622485,0.166027785,0
23,102,160,0.60067653,0.095790177,0.097063135,0.011548146,0.187918429,0
24,102,160,0.60067653,0.079961878,0.11581529,0.016924958,0.181522114,0
25,102,160,0.60067653,0.122717988,0.102596811,0.015548322,0.180486117,0
9,115,269,0.7946819,0.141284623,0.112399064,0.01537359,0.169161223,0
10,115,269,0.7946819,0.083710047,0.099869129,0.012878818,0.192114266,0
11,115,269,0.7946819,0.112223342,0.116600584,0.006615997,0.204110209,0
12,115,269,0.7946819,0.102602567,0.087918021,0.012382571,0.212230036,0
13,115,269,0.7946819,0.1035012,0.118063658,0.014829711,0.164683036,0
14,115,269,0.7946819,0.068747256,0.107089839,0.01417152,0.191105698,0
15,115,269,0.7946819,0.105775563,0.112269964,0.01090131,0.189195785,0
16,115,269,0.7946819,0.087831604,0.107427251,0.012005549,0.230870419,0
17,115,269,0.7946819,0.095116868,0.091685099,0.012705614,0.252445154,0
18,115,269,0.7946819,0.125763806,0.102164709,0.015673165,0.189493854,0
19,115,269,0.7946819,0.090130109,0.105226646,0.0119066,0.17005544,0
20,115,269,0.7946819,0.12351068,0.100671795,0.016589858,0.214358663,0
21,115,269,0.7946819,0.088001376,0.090716722,0.008687656,0.196491507,0
22,115,269,0.7946819,0.080635016,0.102952979,0.010679642,0.168403595,0
23,115,269,0.7946819,0.084254427,0.103432763,0.012808596,0.220826505,0
24,115,269,0.7946819,0.103608306,0.121079779,0.011114481,0.182565375,0
25,115,269,0.7946819,0.09210823,0.098613278,0.012401887,0.178207461,0
9,92,180,0.49418506,0.083824749,0.099500911,0.030228252,0.213239827,0.024461547
10,92,180,0.49418506,0.10023342,0.092400437,0.012201009,0.229372619,0.024461547
11,92,180,0.49418506,0.087038459,0.096578417,0.013471314,0.190556694,0.024461547
12,92,180,0.49418506,0.114291409,0.100071284,0.025489687,0.204754148,0.024461547
13,92,180,0.49418506,0.090667969,0.125737799,0.010626567,0.118629518,0.024461547
14,92,180,0.49418506,0.119610305,0.106571437,0.026634016,0.196507319,0.024461547
15,92,180,0.49418506,0.109724939,0.102201042,0.019200089,0.215511345,0.024461547
16,92,180,0.49418506,0.087377493,0.108818997,0.017821258,0.210895533,0.024461547
17,92,180,0.49418506,0.10248777,0.100433383,0.014076178,0.195546329,0.024461547
18,92,180,0.49418506,0.120893197,0.067407455,0.009543298,0.201914194,0.024461547
19,92,180,0.49418506,0.127234289,0.07730786,0.01148099,0.188246299,0.024461547
20,92,180,0.49418506,0.112700458,0.109214932,0.017721512,0.229835202,0.024461547
21,92,180,0.49418506,0.136774083,0.095652727,0.013364451,0.184278704,0.024461547
22,92,180,0.49418506,0.09558556,0.080372625,0.011081151,0.225164069,0.024461547
23,92,180,0.49418506,0.098893058,0.112181461,0.014400024,0.178067016,0.024461547
24,92,180,0.49418506,0.116665649,0.078324244,0.021779417,0.204527983,0.024461547
25,92,180,0.49418506,0.090162256,0.092355045,0.007556947,0.160784349,0.024461547
9,64,107,0.72254891,0.117363076,0.095687758,0.009405503,0.181232468,0
10,64,107,0.72254891,0.109952909,0.120816522,0.0175492,0.171758337,0
11,64,107,0.72254891,0.072499826,0.100196156,0.016822257,0.185608612,0
12,64,107,0.72254891,0.105309294,0.064997962,0.011071761,0.125901121,0
13,64,107,0.72254891,0.083888067,0.08909408,0.019269417,0.184494451,0
14,64,107,0.72254891,0.118288325,0.079291371,0.018480482,0.193093193,0
15,64,107,0.72254891,0.116011542,0.096209373,0.022045754,0.189496882,0
16,64,107,0.72254891,0.073093971,0.101447648,0.017177133,0.163107454,0
17,64,107,0.72254891,0.097810959,0.091809496,0.015337746,0.178129111,0
18,64,107,0.72254891,0.073254123,0.099711262,0.017545343,0.209693095,0
19,64,107,0.72254891,0.092789855,0.084831621,0.025130735,0.21783038,0
20,64,107,0.72254891,0.092659929,0.09009878,0.011502839,0.176051238,0
21,64,107,0.72254891,0.100034631,0.096854339,0.014993391,0.253213983,0
22,64,107,0.72254891,0.089675806,0.107188276,0.013355747,0.156895963,0
23,64,107,0.72254891,0.094950286,0.135079103,0.006749748,0.203446949,0
24,64,107,0.72254891,0.091481657,0.111419339,0.020100776,0.209610214,0
25,64,107,0.72254891,0.084491165,0.056176572,0.009148714,0.209737137,0
9,72,119,0.80979286,0.064581576,0.100594754,0.005735054,0.210917238,0
10,72,119,0.80979286,0.12596828,0.092213197,0.010473667,0.187914913,0
11,72,119,0.80979286,0.114469008,0.066741278,0.0270426,0.218507148,0
12,72,119,0.80979286,0.103981093,0.08130584,0.013878701,0.234581931,0
13,72,119,0.80979286,0.088040049,0.106509548,0.009796588,0.231192706,0
14,72,119,0.80979286,0.114182811,0.057088261,0.011895061,0.213409528,0
15,72,119,0.80979286,0.114745022,0.080512184,0.009257892,0.222578087,0
16,72,119,0.80979286,0.087525092,0.080116371,0.020565741,0.236742116,0
17,72,119,0.80979286,0.094524069,0.088546557,0.01579313,0.199419958,0
18,72,119,0.80979286,0.088234717,0.09799749,0.019810293,0.2792372,0
19,72,119,0.80979286,0.08362474,0.123809401,0.018169375,0.198660175,0
20,72,119,0.80979286,0.108793409,0.093755547,0.013601346,0.223988785,0
21,72,119,0.80979286,0.106062932,0.072898013,0.010574546,0.16591531,0
22,72,119,0.80979286,0.133582121,0.094935351,0.013835986,0.189603113,0
23,72,119,0.80979286,0.085426787,0.103629023,0.012345841,0.206729983,0
24,72,119,0.80979286,0.113488793,0.075574937,0.01945193,0.217379159,0
25,72,119,0.80979286,0.106557634,0.115313273,0.022532472,0.224980824,0
9,156,168,0.5028232,0.094430956,0.094362914,0.010113921,0.18978038,0.021577474
10,156,168,0.5028232,0.09922662,0.079616519,0.006429605,0.178201786,0.021577474
11,156,168,0.5028232,0.138660834,0.096826285,0.015331623,0.170515273,0.021577474
12,156,168,0.5028232,0.092553646,0.134833242,0.008778829,0.202856054,0.021577474
13,156,168,0.5028232,0.099048672,0.094656065,0.004562029,0.197478569,0.021577474
14,156,168,0.5028232,0.096261867,0.128720761,0.017071429,0.216284309,0.021577474
15,156,168,0.5028232,0.109702859,0.118150707,0.016838844,0.188485713,0.021577474
16,156,168,0.5028232,0.119731094,0.090332723,0.013122591,0.267015374,0.021577474
17,156,168,0.5028232,0.11477662,0.075014842,0.012936588,0.201540926,0.021577474
18,156,168,0.5028232,0.088107734,0.102965218,0.007479787,0.174595037,0.021577474
19,156,168,0.5028232,0.100776156,0.125524446,0.008362739,0.183658061,0.021577474
20,156,168,0.5028232,0.083983935,0.114878764,0.009791169,0.143450003,0.021577474
21,156,168,0.5028232,0.09157936,0.099471517,0.016743612,0.167704956,0.021577474
22,156,168,0.5028232,0.103036247,0.092911501,0.014301951,0.187937433,0.021577474
23,156,168,0.5028232,0.119796723,0.080430314,0.017427426,0.215027169,0.021577474
24,156,168,0.5028232,0.098938355,0.074822129,0.021046137,0.22666704,0.021577474
25,156,168,0.5028232,0.122967788,0.087485585,0.011599959,0.161622699,0.021577474
9,179,231,0.39716457,0.09713205,0.140313191,0.021558501,0.158639315,0.063221263
10,179,231,0.39716457,0.124558557,0.142276168,0.012369181,0.201888626,0.063221263
11,179,231,0.39716457,0.080619629,0.124936494,0.012048682,0.165189492,0.063221263
12,179,231,0.39716457,0.123622127,0.097539868,0.014907377,0.241050316,0.063221263
13,179,231,0.39716457,0.08008689,0.160054109,0.015861015,0.242040597,0.063221263
14,179,231,0.39716457,0.132063188,0.098077384,0.012638274,0.212483587,0.063221263
15,179,231,0.39716457,0.088596292,0.095745403,0.012077353,0.204320923,0.063221263
16,179,231,0.39716457,0.098665528,0.097483046,0.017329847,0.195553315,0.063221263
17,179,231,0.39716457,0.082438822,0.136304421,0.0239361,0.185499162,0.063221263
18,179,231,0.39716457,0.089266061,0.125948855,0.008998134,0.211073422,0.063221263
19,179,231,0.39716457,0.099752757,0.100022909,0.021454027,0.196679845,0.063221263
20,179,231,0.39716457,0.165005334,0.083385697,0.030654774,0.211078164,0.063221263
21,179,231,0.39716457,0.108097309,0.087059125,0.01024458,0.182464805,0.063221263
22,179,231,0.39716457,0.09123736,0.093627836,0.017773465,0.210749857,0.063221263
23,179,231,0.39716457,0.086248744,0.091022378,0.016093697,0.181796351,0.063221263
24,179,231,0.39716457,0.112438826,0.08241025,0.020329541,0.270310488,0.063221263
25,179,231,0.39716457,0.107794958,0.111849747,0.012960069,0.245858667,0.063221263
9,19,216,0.16436335,0.11265129,0.094246246,0.023745436,0.197007904,0.185373023
10,19,216,0.16436335,0.110323083,0.109411547,0.019558125,0.166185592,0.185373023
11,19,216,0.16436335,0.136385077,0.091886433,0.015198576,0.219254231,0.185373023
12,19,216,0.16436335,0.135967935,0.110701913,0.007549086,0.198112496,0.185373023
13,19,216,0.16436335,0.080662226,0.107373655,0.012513598,0.194364614,0.185373023
14,19,216,0.16436335,0.089457224,0.104883016,0.005932901,0.1667858,0.185373023
15,19,216,0.16436335,0.076807477,0.194345513,0.022914354,0.219175774,0.185373023
16,19,216,0.16436335,0.077411634,0.09616614,0.012488274,0.187553848,0.185373023
17,19,216,0.16436335,0.07928903,0.102301933,0.006670905,0.183419836,0.185373023
18,19,216,0.16436335,0.099425834,0.106806542,0.007498435,0.157554933,0.185373023
19,19,216,0.16436335,0.097709161,0.119468853,0.014735734,0.1810653,0.185373023
20,19,216,0.16436335,0.115537976,0.108855424,0.010837611,0.212763648,0.185373023
21,19,216,0.16436335,0.095372715,0.096816159,0.009011145,0.163872243,0.185373023
22,19,216,0.16436335,0.092288104,0.105564209,0.012427059,0.193332302,0.185373023
23,19,216,0.16436335,0.09608097,0.06743494,0.016773615,0.187840224,0.185373023
24,19,216,0.16436335,0.126501386,0.095976407,0.016444291,0.199751861,0.185373023
25,19,216,0.16436335,0.098207843,0.085003226,0.009872694,0.158615741,0.185373023
9,90,152,0.48838382,0.108502271,0.119219105,0.01520832,0.196487741,0.02645966
10,90,152,0.48838382,0.096920906,0.1211599,0.022412379,0.184618624,0.02645966
11,90,152,0.48838382,0.071617367,0.130608583,0.0211496,0.258434207,0.02645966
12,90,152,0.48838382,0.073446072,0.082997605,0.021894109,0.194616216,0.02645966
13,90,152,0.48838382,0.094756688,0.108149348,0.026954499,0.212777346,0.02645966
14,90,152,0.48838382,0.099502668,0.096658342,0.016907511,0.189875633,0.02645966
15,90,152,0.48838382,0.106141248,0.111113872,0.011168314,0.225893458,0.02645966
16,90,152,0.48838382,0.105212431,0.111007971,0.016770889,0.229504569,0.02645966
17,90,152,0.48838382,0.142679039,0.100071492,0.012082236,0.212375756,0.02645966
18,90,152,0.48838382,0.085967033,0.096791377,0.013054061,0.231046167,0.02645966
19,90,152,0.48838382,0.087321485,0.112077699,0.016714781,0.189336457,0.02645966
20,90,152,0.48838382,0.108386338,0.162455351,0.021392499,0.220718274,0.02645966
21,90,152,0.48838382,0.09433309,0.107530467,0.014346261,0.231659374,0.02645966
22,90,152,0.48838382,0.077513287,0.126931932,0.018518363,0.229280178,0.02645966
23,90,152,0.48838382,0.100987774,0.107954713,0.013937534,0.214327479,0.02645966
24,90,152,0.48838382,0.093659362,0.112254129,0.019431223,0.188917718,0.02645966
25,90,152,0.48838382,0.082437649,0.115759361,0.012778765,0.129523327,0.02645966
9,36,58,0.73444899,0.114877298,0.143441155,0.020105047,0.194409633,0
10,36,58,0.73444899,0.131187297,0.086488507,0.012563692,0.179212302,0
11,36,58,0.73444899,0.082122252,0.101622874,0.020529134,0.163605761,0
12,36,58,0.73444899,0.100730316,0.104491703,0.011953168,0.212290947,0
13,36,58,0.73444899,0.083772894,0.142472684,0.016553938,0.193406107,0
14,36,58,0.73444899,0.087773818,0.133372436,0.018530065,0.183338269,0
15,36,58,0.73444899,0.101944417,0.114211451,0.037828473,0.223490865,0
16,36,58,0.73444899,0.087224718,0.122708597,0.01089632,0.211920921,0
17,36,58,0.73444899,0.081502669,0.106293332,0.009802228,0.184192453,0
18,36,58,0.73444899,0.110132625,0.14235227,0.015505188,0.213181294,0
